"BIB_DOC","CTRL_FIELDS","CIS_BIBS","OCLC_BIBS"
24214204,3,1,1
24210401,2,1,1
25200164,2,1,1
24218964,2,1,1
23773885,3,1,1
25094252,2,1,1
25646654,2,1,1
24227469,2,1,1
24232327,2,1,1
24045231,2,1,1
24371208,2,1,1
23745736,4,1,1
25044009,2,1,1
24578596,2,1,1
25253850,2,1,1
25094098,2,1,1
25181229,2,1,1
24308742,2,1,1
25315748,2,1,1
24074901,2,1,1
24038367,2,1,1
24316927,2,1,1
24317101,2,1,1
24124710,2,1,1
24220422,3,1,1
24353398,2,1,1
24351818,2,1,1
25719709,2,1,1
24197865,2,1,1
24283279,2,1,1
24282438,2,1,1
24282529,2,1,1
24356702,2,1,1
25665394,2,1,1
25156545,2,1,1
25178833,2,1,1
24386136,2,1,1
24998191,2,1,1
24198401,2,1,1
26274099,2,1,1
27565279,2,1,1
25006409,2,1,1
25628424,2,1,1
23951608,2,1,1
24256787,2,1,1
25565458,2,1,1
26285111,2,1,1
25730253,2,1,1
25805057,2,1,1
24301604,2,1,1
24209796,2,1,1
24441816,2,1,1
24442122,2,1,1
24483697,2,1,1
25030257,2,1,1
25055377,2,1,1
24127749,2,1,1
24947543,2,1,1
24139246,2,1,1
23941695,2,1,1
24312378,2,1,1
24330561,2,1,1
24279047,2,1,1
25664902,2,1,1
24368324,2,1,1
26249693,2,1,1
24588729,2,1,1
20544705,8,2,2
23930232,2,1,1
24365875,2,1,1
25691439,2,1,1
24307267,2,1,1
26236523,2,1,1
24406863,2,1,1
24318730,2,1,1
23742142,3,1,1
24280135,4,1,1
23799406,4,1,1
25660956,2,1,1
24988079,2,1,1
24259941,2,1,1
24261567,2,1,1
23754662,3,1,1
24268035,2,1,1
24529139,2,1,1
28128525,2,1,1
25102614,2,1,1
25107271,2,1,1
24246240,2,1,1
25067298,2,1,1
24377665,2,1,1
25113389,2,1,1
25113629,2,1,1
25116484,2,1,1
25768199,2,1,1
25116726,2,1,1
25250809,2,1,1
25559206,2,1,1
25117459,2,1,1
24283791,2,1,1
24252152,2,1,1
25123081,2,1,1
27300181,2,1,1
25194279,2,1,1
25038107,2,1,1
25126714,2,1,1
24228975,2,1,1
24199195,2,1,1
25076164,2,1,1
25137246,2,1,1
25200308,2,1,1
25757763,2,1,1
25199074,2,1,1
25130503,2,1,1
24452882,2,1,1
24987875,2,1,1
25132501,2,1,1
25551746,2,1,1
25585834,2,1,1
23927685,2,1,1
24209509,2,1,1
24292096,2,1,1
25135507,2,1,1
24302869,2,1,1
25693707,2,1,1
25212494,2,1,1
25199550,2,1,1
24215478,3,1,1
24631070,2,1,1
24285470,2,1,1
24021909,2,1,1
25022985,2,1,1
24996948,2,1,1
24286251,2,1,1
24523510,2,1,1
23941780,2,1,1
25045216,2,1,1
24301939,2,1,1
24302273,2,1,1
24079680,2,1,1
24214857,3,1,1
24083229,2,1,1
25098461,2,1,1
25098005,2,1,1
25016336,2,1,1
25017146,2,1,1
25250265,2,1,1
24228265,2,1,1
25567812,2,1,1
24305851,2,1,1
25807699,2,1,1
25733839,2,1,1
24366734,2,1,1
24306593,2,1,1
24306882,2,1,1
25011600,2,1,1
25011538,2,1,1
24191971,4,1,1
26259232,2,1,1
25017300,2,1,1
23762608,3,1,1
23973519,2,1,1
25745606,2,1,1
24441287,2,1,1
25612676,2,1,1
24486452,2,1,1
24213184,2,1,1
25080354,2,1,1
25547708,2,1,1
25731305,2,1,1
24260648,2,1,1
24323123,2,1,1
25245122,2,1,1
25144023,2,1,1
25247008,2,1,1
25758020,2,1,1
25083436,2,1,1
25143834,2,1,1
25344565,2,1,1
25563830,2,1,1
25637476,2,1,1
25785835,2,1,1
25727746,2,1,1
25740997,2,1,1
24392290,2,1,1
25079664,2,1,1
25806830,2,1,1
24336839,2,1,1
24337198,2,1,1
24338153,2,1,1
25068526,2,1,1
24341164,2,1,1
25075487,2,1,1
25807585,2,1,1
25112674,2,1,1
25185332,2,1,1
25185302,2,1,1
25185545,2,1,1
25086767,2,1,1
24902617,2,1,1
24512003,2,1,1
25093510,2,1,1
25066466,2,1,1
25196328,2,1,1
24443943,2,1,1
25609136,2,1,1
24538781,2,1,1
25711187,2,1,1
25591225,2,1,1
25200556,2,1,1
25250469,2,1,1
25203634,2,1,1
25204301,2,1,1
25122260,2,1,1
25206107,2,1,1
25206192,2,1,1
25206871,2,1,1
25206992,2,1,1
24399242,2,1,1
25211731,2,1,1
25212047,2,1,1
25513034,2,1,1
25341054,2,1,1
25060111,2,1,1
25221730,2,1,1
24020184,4,2,2
23997204,4,2,2
25225375,2,1,1
23761643,3,1,1
24021588,2,1,1
27094047,2,1,1
25068358,2,1,1
24400364,2,1,1
24339652,2,1,1
25549058,2,1,1
23743892,3,1,1
24315171,2,1,1
23621355,4,1,1
24545105,2,1,1
25159242,2,1,1
26230961,2,1,1
24130126,2,1,1
24356912,2,1,1
26249457,2,1,1
24490546,2,1,1
25084899,2,1,1
25639044,2,1,1
25181353,2,1,1
25805034,2,1,1
25376436,2,1,1
25530861,2,1,1
24337557,2,1,1
24337598,2,1,1
25232157,2,1,1
24936725,2,1,1
23996637,4,2,2
25546261,2,1,1
23993264,4,2,2
24008341,4,2,2
24392176,2,1,1
24004972,4,2,2
24006184,4,2,2
24000436,4,2,2
24002161,4,2,2
24005913,4,2,2
24007598,4,2,2
25749927,2,1,1
24013137,4,2,2
25646073,2,1,1
25646596,2,1,1
24022340,4,2,2
24026129,4,2,2
24026267,4,2,2
24019935,4,2,2
24025568,4,2,2
24019376,4,2,2
24026744,4,2,2
24025099,4,2,2
24028930,4,2,2
24028182,4,2,2
24027187,4,2,2
24022945,4,2,2
24031168,4,2,2
24035227,4,2,2
24031529,4,2,2
24043507,4,2,2
24045506,4,2,2
24045825,4,2,2
24048129,4,2,2
24043881,4,2,2
24052361,4,2,2
24050192,4,2,2
24066735,4,2,2
24712672,2,1,1
24070699,4,2,2
25263757,2,1,1
24067957,4,2,2
24070228,4,2,2
24397791,2,1,1
25153296,2,1,1
24073229,4,2,2
24071157,4,2,2
24078447,4,2,2
24082979,4,2,2
24082532,4,2,2
24082453,4,2,2
24082812,4,2,2
24088929,4,2,2
24084566,4,2,2
24398796,2,1,1
24093113,4,2,2
24090465,4,2,2
24098066,4,2,2
24093374,4,2,2
24092506,4,2,2
24092551,4,2,2
24091893,4,2,2
24097623,4,2,2
24253585,2,1,1
24091519,4,2,2
24095064,4,2,2
25268642,2,1,1
25336420,2,1,1
24125082,2,1,1
25171547,2,1,1
25277960,2,1,1
25174929,2,1,1
25054307,2,1,1
24187208,2,1,1
24281710,2,1,1
24405204,2,1,1
25519483,2,1,1
25458909,2,1,1
25288017,2,1,1
24311943,2,1,1
24219214,3,1,1
24262364,2,1,1
23947311,2,1,1
25135122,2,1,1
24359288,2,1,1
24096936,2,1,1
24096971,2,1,1
24146905,2,1,1
24139616,2,1,1
24408265,2,1,1
24138047,2,1,1
23734768,4,1,1
23736464,3,1,1
23736391,3,1,1
24270727,2,1,1
25729221,2,1,1
23738879,4,1,1
23998116,4,2,2
25640115,2,1,1
25640207,2,1,1
23760569,4,1,1
25639766,2,1,1
23774056,4,1,1
25031741,2,1,1
25020325,2,1,1
24202664,2,1,1
24546069,2,1,1
23897620,2,1,1
25036213,2,1,1
25023818,2,1,1
25236023,2,1,1
25453764,2,1,1
23918683,2,1,1
25059628,2,1,1
23917840,2,1,1
25103525,2,1,1
25239684,2,1,1
24183502,2,1,1
25246386,2,1,1
25103141,2,1,1
23745440,3,1,1
24525485,2,1,1
26269400,2,1,1
25632977,2,1,1
24484507,2,1,1
25117957,2,1,1
25133980,2,1,1
25257569,2,1,1
25371064,2,1,1
23750163,3,1,1
25806102,2,1,1
23782002,3,1,1
25252460,2,1,1
24844009,2,1,1
25183832,2,1,1
25184223,2,1,1
25342978,2,1,1
25720040,2,1,1
25092150,2,1,1
25089248,2,1,1
24200435,2,1,1
25197029,2,1,1
23752019,3,1,1
24200716,2,1,1
24419229,2,1,1
25197390,2,1,1
24228218,2,1,1
24101926,2,1,1
25222105,2,1,1
23884002,2,1,1
23880914,2,1,1
23754794,3,1,1
25260434,2,1,1
24352391,2,1,1
24377498,2,1,1
23802345,3,1,1
25809288,2,1,1
24198034,3,1,1
24203499,4,1,1
24352699,2,1,1
24103163,2,1,1
24450580,2,1,1
24302140,2,1,1
24302178,2,1,1
23905377,2,1,1
24104251,2,1,1
24553487,2,1,1
23953907,2,1,1
24204452,2,1,1
24107861,2,1,1
25379705,2,1,1
24354134,2,1,1
25387488,2,1,1
23756145,3,1,1
24233412,2,1,1
23859267,2,1,1
25388547,2,1,1
24554688,2,1,1
25395920,2,1,1
23905720,2,1,1
24191279,2,1,1
24256708,2,1,1
23910504,2,1,1
24156914,2,1,1
23914890,2,1,1
24406224,2,1,1
23912510,2,1,1
24305323,2,1,1
24156488,2,1,1
24406421,2,1,1
24341348,2,1,1
23915821,2,1,1
24208273,4,1,1
24157568,2,1,1
26286950,2,1,1
23917563,2,1,1
24163515,2,1,1
25440999,2,1,1
24208355,4,1,1
24208795,3,1,1
24209157,3,1,1
24211034,2,1,1
24460095,2,1,1
24412695,2,1,1
25733895,2,1,1
24514491,2,1,1
24114715,2,1,1
24111357,2,1,1
24114540,2,1,1
24308400,2,1,1
23924376,2,1,1
24362534,2,1,1
23929000,2,1,1
24115316,2,1,1
23862158,2,1,1
23963381,2,1,1
24445854,2,1,1
25497022,2,1,1
25496940,2,1,1
25496971,2,1,1
24313432,2,1,1
24262911,2,1,1
25510942,2,1,1
24014850,2,1,1
25498328,2,1,1
24463593,2,1,1
24262137,2,1,1
25529103,2,1,1
24115097,2,1,1
25529213,2,1,1
25506770,2,1,1
25107685,2,1,1
25510372,2,1,1
24160903,2,1,1
25537220,2,1,1
24164336,2,1,1
23915712,2,1,1
24164089,2,1,1
25509844,2,1,1
25510089,2,1,1
24464800,2,1,1
24564336,2,1,1
24214814,2,1,1
25519074,2,1,1
26277718,2,1,1
24215366,2,1,1
24215477,2,1,1
23761746,4,1,1
25519984,2,1,1
24513422,2,1,1
24366046,2,1,1
24157953,2,1,1
25524665,2,1,1
24488546,2,1,1
24554787,2,1,1
24556274,2,1,1
25530454,2,1,1
24228725,2,1,1
25530424,2,1,1
24315039,2,1,1
25327105,2,1,1
24259168,2,1,1
25541732,2,1,1
24117909,2,1,1
24423489,2,1,1
24360970,2,1,1
24266713,2,1,1
24467326,2,1,1
25593699,2,1,1
25593124,2,1,1
25593204,2,1,1
25593262,2,1,1
24218405,2,1,1
24267323,2,1,1
24217852,2,1,1
24518330,2,1,1
24764686,2,1,1
24015614,2,1,1
25577704,2,1,1
25577678,2,1,1
25579821,2,1,1
24470070,2,1,1
24024247,2,1,1
23772701,3,1,1
24021743,2,1,1
24505311,2,1,1
24022033,2,1,1
24027660,2,1,1
24272317,2,1,1
24139954,2,1,1
24373566,2,1,1
25550447,2,1,1
24273164,2,1,1
25558257,2,1,1
23775156,4,1,1
23775233,3,1,1
24573794,2,1,1
24025502,2,1,1
23783799,3,1,1
25557015,2,1,1
24026508,2,1,1
25560450,2,1,1
25561216,2,1,1
25558445,2,1,1
25601758,2,1,1
24075800,2,1,1
24221108,2,1,1
25558551,2,1,1
25605267,2,1,1
24224834,3,1,1
25573669,2,1,1
24126461,2,1,1
24273722,2,1,1
24125726,2,1,1
24320435,2,1,1
24076406,2,1,1
24225770,2,1,1
24028110,2,1,1
24321671,2,1,1
24127062,2,1,1
24029430,2,1,1
24476057,2,1,1
23928130,2,1,1
24575919,2,1,1
23737913,3,1,1
24227321,4,1,1
24327704,2,1,1
23756580,3,1,1
25255872,2,1,1
24227504,2,1,1
24127401,2,1,1
24426090,2,1,1
24078908,2,1,1
24277491,2,1,1
24578254,2,1,1
23877325,2,1,1
24083525,2,1,1
24478780,2,1,1
24075541,2,1,1
24277605,2,1,1
24083904,2,1,1
23979106,2,1,1
24081286,2,1,1
25045454,2,1,1
25373944,2,1,1
23879524,2,1,1
24278801,2,1,1
24279113,3,1,1
24180106,2,1,1
24072576,2,1,1
23781731,3,1,1
24072109,2,1,1
24073900,2,1,1
24280790,3,1,1
24281886,2,1,1
24232150,2,1,1
24232412,2,1,1
24208588,3,1,1
24234209,2,1,1
24109264,2,1,1
24432370,2,1,1
23935850,2,1,1
24135696,2,1,1
24136198,2,1,1
24484230,2,1,1
25737907,2,1,1
25738278,2,1,1
24283608,2,1,1
24534250,2,1,1
24584882,2,1,1
24485666,2,1,1
24136971,2,1,1
24335383,2,1,1
24485962,2,1,1
25800093,2,1,1
25799816,2,1,1
23787776,3,1,1
23887401,2,1,1
25800150,2,1,1
25797376,2,1,1
24235721,2,1,1
24087067,2,1,1
24337361,2,1,1
24338174,2,1,1
24137811,2,1,1
24482289,2,1,1
24337719,2,1,1
24040987,2,1,1
24286386,2,1,1
24387103,2,1,1
24437270,2,1,1
24436472,2,1,1
24041117,2,1,1
24390412,2,1,1
24043376,2,1,1
24140636,2,1,1
24030533,2,1,1
24539430,2,1,1
23757968,3,1,1
24140594,2,1,1
24044199,2,1,1
24340055,2,1,1
25541261,2,1,1
24591041,2,1,1
24438833,2,1,1
25095342,2,1,1
24690077,2,1,1
24339261,2,1,1
24265286,2,1,1
24439667,2,1,1
24141490,2,1,1
23894596,2,1,1
23788541,3,1,1
23960480,2,1,1
25411727,2,1,1
24038623,2,1,1
24341992,2,1,1
24092970,2,1,1
24440172,2,1,1
24543654,2,1,1
24440500,2,1,1
24144881,2,1,1
24278216,3,1,1
24393937,2,1,1
24193606,2,1,1
24220301,4,1,1
24047951,2,1,1
24407314,2,1,1
24096156,2,1,1
24545544,2,1,1
25736425,2,1,1
25401766,2,1,1
24396535,2,1,1
24546117,2,1,1
24195554,2,1,1
24196011,2,1,1
24196047,3,1,1
24247358,2,1,1
23798032,3,1,1
23949839,2,1,1
24347945,2,1,1
23798485,3,1,1
24399567,2,1,1
24498679,2,1,1
23746804,3,1,1
23746735,3,1,1
24111814,2,1,1
25000859,2,1,1
23927737,2,1,1
24198426,2,1,1
25000656,2,1,1
24111549,2,1,1
24111642,2,1,1
24951073,2,1,1
25502127,2,1,1
23895840,2,1,1
23992582,2,1,1
25500658,2,1,1
25500441,2,1,1
25550102,2,1,1
24803979,2,1,1
24131504,2,1,1
24133112,2,1,1
24393759,2,1,1
25100163,2,1,1
24145349,2,1,1
25651016,2,1,1
24448827,2,1,1
26241450,2,1,1
25650053,2,1,1
24448194,2,1,1
23744869,3,1,1
25073845,2,1,1
25696997,2,1,1
25005245,2,1,1
25253794,2,1,1
25782064,2,1,1
25254106,2,1,1
25077316,2,1,1
25603484,2,1,1
25750375,2,1,1
25302997,2,1,1
25555230,2,1,1
25006061,2,1,1
25695442,2,1,1
25485365,2,1,1
25254821,2,1,1
25504710,2,1,1
25504644,2,1,1
25456016,2,1,1
25756416,2,1,1
25513309,2,1,1
24958554,2,1,1
25656453,2,1,1
24958976,2,1,1
25059272,2,1,1
25008597,2,1,1
23981696,2,1,1
25060690,2,1,1
24206212,4,1,1
25160898,2,1,1
24206416,4,1,1
24205608,2,1,1
25110717,2,1,1
24069340,2,1,1
25585933,2,1,1
25053081,2,1,1
26279535,2,1,1
25412338,2,1,1
23925990,2,1,1
24212617,4,1,1
25509073,2,1,1
25609248,2,1,1
26278316,2,1,1
25053747,2,1,1
25594209,2,1,1
25164761,2,1,1
25594267,2,1,1
24217427,2,1,1
25594816,2,1,1
25594621,2,1,1
25562465,2,1,1
25610399,2,1,1
24217105,2,1,1
25774413,2,1,1
25690561,2,1,1
24277027,2,1,1
25162522,2,1,1
25162996,2,1,1
25651256,2,1,1
24222240,4,1,1
26290959,2,1,1
26291045,2,1,1
25015197,2,1,1
25514440,2,1,1
24222914,4,1,1
24222640,4,1,1
25359251,2,1,1
25167300,2,1,1
25796059,2,1,1
24224726,2,1,1
25167323,2,1,1
25666277,2,1,1
25672129,2,1,1
25115784,2,1,1
25664332,2,1,1
25682589,2,1,1
25711550,2,1,1
25068614,2,1,1
25079993,2,1,1
25811900,2,1,1
25694966,2,1,1
25068745,2,1,1
25715564,2,1,1
25809981,2,1,1
25018333,2,1,1
25517319,2,1,1
25018567,2,1,1
25715769,2,1,1
25727456,2,1,1
25169613,2,1,1
24379871,2,1,1
25019598,2,1,1
25618871,2,1,1
25748638,2,1,1
25751496,2,1,1
25369971,2,1,1
25471063,2,1,1
25173838,2,1,1
25173264,2,1,1
25071030,2,1,1
25120778,2,1,1
25221537,2,1,1
25222541,2,1,1
24972099,2,1,1
25720483,2,1,1
25223048,2,1,1
25073814,2,1,1
25794454,2,1,1
25793720,2,1,1
25802595,2,1,1
25024045,2,1,1
23992425,4,2,2
25639685,2,1,1
25573968,2,1,1
25027772,2,1,1
25027294,2,1,1
24990696,2,1,1
24283649,2,1,1
24075908,2,1,1
25128931,2,1,1
24989252,2,1,1
24280452,2,1,1
24280323,2,1,1
25725090,2,1,1
24287888,2,1,1
25680523,2,1,1
25181724,2,1,1
25679945,2,1,1
25628370,2,1,1
25681906,2,1,1
24980882,2,1,1
24281418,4,1,1
25687314,2,1,1
25082149,2,1,1
25684527,2,1,1
25081368,2,1,1
25690251,2,1,1
25688164,2,1,1
25779800,2,1,1
25131538,2,1,1
24980499,2,1,1
25131451,2,1,1
25779239,2,1,1
24977271,2,1,1
25698382,2,1,1
23781643,3,1,1
25674937,2,1,1
25582926,2,1,1
25582297,2,1,1
25703981,2,1,1
26252879,2,1,1
25559412,2,1,1
25781249,2,1,1
25781878,2,1,1
25477348,2,1,1
25230298,2,1,1
25772227,2,1,1
24083079,2,1,1
24735720,4,2,2
25136318,2,1,1
24937248,2,1,1
24936666,2,1,1
25236759,2,1,1
24937393,2,1,1
24310457,2,1,1
25138376,2,1,1
25178336,2,1,1
24592949,2,1,1
25088336,2,1,1
27564203,2,1,1
25735200,2,1,1
25178249,2,1,1
24091910,2,1,1
26257490,2,1,1
26257378,2,1,1
25587051,2,1,1
25189845,2,1,1
25736711,2,1,1
25238431,2,1,1
25128991,2,1,1
25737095,2,1,1
24324924,2,1,1
24212735,2,1,1
25091072,2,1,1
26257603,2,1,1
24326168,2,1,1
25764219,2,1,1
24989640,2,1,1
24326286,2,1,1
25190997,2,1,1
26257856,2,1,1
25192236,2,1,1
25191137,2,1,1
25764841,2,1,1
25589367,2,1,1
24208730,2,1,1
25787747,2,1,1
25748908,2,1,1
25343546,2,1,1
25245662,2,1,1
24943176,2,1,1
25752409,2,1,1
25694217,2,1,1
25694379,2,1,1
25693600,2,1,1
25496178,2,1,1
25770475,2,1,1
25495124,2,1,1
25795333,2,1,1
24147212,2,1,1
25691501,2,1,1
25147690,2,1,1
24975498,2,1,1
24975097,2,1,1
24450493,2,1,1
25199107,2,1,1
25780353,2,1,1
24398112,2,1,1
25199262,2,1,1
25518445,2,1,1
24980934,2,1,1
25547034,2,1,1
25741677,2,1,1
24415517,2,1,1
23785618,3,1,1
25061117,2,1,1
25740711,2,1,1
26236972,2,1,1
25099307,2,1,1
26236997,2,1,1
25347584,2,1,1
26248891,2,1,1
25798472,2,1,1
26251057,2,1,1
25798575,2,1,1
24999673,2,1,1
24993069,2,1,1
24427174,2,1,1
24426996,2,1,1
23987368,4,2,2
26263763,2,1,1
24430728,2,1,1
24430255,2,1,1
25105835,2,1,1
23998554,2,1,1
26254298,2,1,1
24433015,2,1,1
25142505,2,1,1
25142379,2,1,1
26268146,2,1,1
26268269,2,1,1
25577054,2,1,1
26263406,2,1,1
26264117,2,1,1
26264647,2,1,1
26265181,2,1,1
23799477,3,1,1
24444112,2,1,1
23968370,2,1,1
26266706,2,1,1
23967517,2,1,1
23952239,2,1,1
23952506,2,1,1
25741603,2,1,1
26276481,2,1,1
23956746,2,1,1
24040707,2,1,1
23749222,4,1,1
24207660,2,1,1
23960176,2,1,1
23750766,4,1,1
23752377,4,1,1
24207828,2,1,1
28966622,2,1,1
23750577,3,1,1
23752703,4,1,1
26276893,2,1,1
25205119,2,1,1
26282787,2,1,1
24073797,2,1,1
24226399,3,1,1
24226422,3,1,1
25679785,2,1,1
25612130,2,1,1
23782958,4,1,1
23783112,3,1,1
23782896,4,1,1
24521431,2,1,1
23786711,4,1,1
23786414,4,1,1
23788081,3,1,1
23788052,4,1,1
23788144,4,1,1
25178705,2,1,1
23688187,3,1,1
23790363,4,1,1
26289566,2,1,1
24496722,2,1,1
24275585,2,1,1
25097542,2,1,1
24137367,2,1,1
23795916,3,1,1
23800901,4,1,1
26243252,2,1,1
23760325,3,1,1
24548870,2,1,1
26243742,2,1,1
26244700,2,1,1
25176347,2,1,1
24516450,2,1,1
26248276,2,1,1
23899005,2,1,1
24039242,2,1,1
23782333,3,1,1
23761976,3,1,1
23783131,4,1,1
23773673,3,1,1
26291956,2,1,1
26292177,2,1,1
24233587,2,1,1
25739358,2,1,1
26235531,2,1,1
25795359,2,1,1
24289896,2,1,1
23752804,3,1,1
24286476,2,1,1
24390916,2,1,1
25576275,2,1,1
25213646,2,1,1
27823978,2,1,1
23896427,2,1,1
26236433,2,1,1
26235973,2,1,1
24129024,2,1,1
25560300,2,1,1
24047693,2,1,1
25634954,2,1,1
24342340,2,1,1
26283625,2,1,1
24345172,2,1,1
24094858,2,1,1
24186563,4,1,1
24949379,2,1,1
25719810,2,1,1
25777438,2,1,1
24347992,2,1,1
24071656,2,1,1
26242870,2,1,1
24976860,2,1,1
24910545,2,1,1
24261460,2,1,1
28197718,3,1,2
25145430,2,1,1
29050094,2,1,1
24144649,2,1,1
24412219,2,1,1
23947226,2,1,1
23879052,2,1,1
23962631,2,1,1
23863149,2,1,1
24347396,2,1,1
24390061,2,1,1
24219396,2,1,1
25194743,2,1,1
25020661,2,1,1
25077856,2,1,1
25156486,2,1,1
26274875,2,1,1
24991061,2,1,1
24956533,2,1,1
24207116,4,1,1
24956635,2,1,1
24094762,2,1,1
25146260,2,1,1
25692822,2,1,1
24191298,4,1,1
23931644,2,1,1
25702520,2,1,1
25786315,2,1,1
24130191,2,1,1
24281716,3,1,1
25686676,2,1,1
25097409,2,1,1
25493217,2,1,1
25312559,2,1,1
25256438,2,1,1
25023340,2,1,1
25372470,2,1,1
25342783,2,1,1
25656957,2,1,1
24141423,2,1,1
24780124,4,2,2
24324467,2,1,1
23896635,2,1,1
24407388,2,1,1
24161291,2,1,1
24162252,2,1,1
25693417,2,1,1
24210749,2,1,1
24274501,2,1,1
24167605,2,1,1
24274552,2,1,1
24167558,2,1,1
25063464,2,1,1
25171664,2,1,1
24453068,2,1,1
25665730,2,1,1
24185015,4,1,1
24115573,2,1,1
24186771,4,1,1
24774336,4,2,2
24224686,2,1,1
24206589,4,1,1
24117402,2,1,1
24115545,2,1,1
25153361,2,1,1
25008975,2,1,1
24473531,2,1,1
25161159,2,1,1
25159093,2,1,1
24473936,2,1,1
25168415,2,1,1
25168508,2,1,1
24981053,2,1,1
25734240,2,1,1
25177287,2,1,1
20901979,4,1,1
26241397,2,1,1
24585464,2,1,1
23893085,2,1,1
23783262,3,1,1
24044525,2,1,1
24964037,2,1,1
25129305,2,1,1
25221674,2,1,1
25167930,2,1,1
25522483,2,1,1
24994509,2,1,1
24889226,2,1,1
29745678,2,1,1
26249051,2,1,1
24459384,2,1,1
25237710,2,1,1
24504508,4,2,2
24129649,2,1,1
24160971,2,1,1
24466456,2,1,1
25468494,2,1,1
25795476,2,1,1
25604077,2,1,1
24845967,4,2,2
25559701,2,1,1
24693641,4,2,2
25809184,2,1,1
24263782,2,1,1
23752871,3,1,1
24100460,2,1,1
24724039,4,2,2
24721725,4,2,2
24307824,2,1,1
24288592,2,1,1
24740369,4,2,2
25034838,2,1,1
24142896,2,1,1
24365991,2,1,1
25044402,2,1,1
25174520,2,1,1
25052401,2,1,1
25012752,2,1,1
24362654,2,1,1
24367127,2,1,1
24369583,2,1,1
24220399,4,1,1
24301235,2,1,1
24198595,2,1,1
24201324,2,1,1
24177681,2,1,1
25072110,2,1,1
24939446,2,1,1
24939502,2,1,1
25589182,2,1,1
24183986,2,1,1
24212422,2,1,1
24039621,2,1,1
25580476,2,1,1
25187570,2,1,1
24942359,2,1,1
24264344,2,1,1
24952969,2,1,1
25108507,2,1,1
24075140,2,1,1
24944190,2,1,1
24338135,2,1,1
25118352,2,1,1
24048126,2,1,1
24017617,2,1,1
24172670,4,2,2
24329202,2,1,1
27468204,2,1,1
25785359,2,1,1
24362160,2,1,1
24020010,2,1,1
25155223,2,1,1
25785327,2,1,1
23756266,3,1,1
24471029,2,1,1
24240477,2,1,1
24240560,2,1,1
25592174,2,1,1
26290515,2,1,1
24086078,2,1,1
25799212,2,1,1
24413777,2,1,1
24213964,2,1,1
25796999,2,1,1
24400575,2,1,1
23793948,3,1,1
24462071,2,1,1
23794545,3,1,1
24332929,2,1,1
25673262,2,1,1
23954794,2,1,1
25735536,2,1,1
24974433,2,1,1
24473132,2,1,1
26283439,2,1,1
25532364,2,1,1
24979740,2,1,1
24200520,2,1,1
25541894,2,1,1
25542367,2,1,1
24327197,2,1,1
24956033,2,1,1
24961432,2,1,1
24228540,2,1,1
24284321,2,1,1
25644101,2,1,1
24947209,2,1,1
23748119,4,1,1
25701703,2,1,1
25717943,2,1,1
26236806,2,1,1
24170279,2,1,1
25085352,2,1,1
24962363,2,1,1
24962120,2,1,1
24263632,2,1,1
24962505,2,1,1
24964710,2,1,1
24969898,2,1,1
23926538,2,1,1
24148223,2,1,1
24978403,2,1,1
24468692,2,1,1
25031611,2,1,1
25027693,2,1,1
24277045,2,1,1
24992723,2,1,1
25042493,2,1,1
24411663,2,1,1
24467940,2,1,1
25237352,2,1,1
25050716,2,1,1
25050609,2,1,1
25549557,2,1,1
23761902,4,1,1
25056999,2,1,1
25071629,2,1,1
24464114,2,1,1
25252132,2,1,1
24776477,2,1,1
25505330,2,1,1
25505055,2,1,1
24188683,2,1,1
24527736,2,1,1
24190462,2,1,1
25438048,2,1,1
25530136,2,1,1
25812789,2,1,1
24193603,2,1,1
24140280,2,1,1
24295251,2,1,1
23853163,2,1,1
23893912,2,1,1
25630150,2,1,1
24092937,2,1,1
24198202,2,1,1
25278443,2,1,1
24191184,2,1,1
24299188,2,1,1
24843924,2,1,1
25754583,2,1,1
26266370,2,1,1
25791757,2,1,1
26246315,2,1,1
26246269,2,1,1
25781570,2,1,1
25755253,2,1,1
25433673,2,1,1
23952013,2,1,1
25234956,2,1,1
24437957,2,1,1
25203313,2,1,1
25247597,2,1,1
25609326,2,1,1
25529817,2,1,1
24445517,2,1,1
24224530,2,1,1
24224496,2,1,1
24529047,2,1,1
24212923,2,1,1
24185921,4,1,1
25757415,2,1,1
25645714,2,1,1
25542306,2,1,1
24497114,2,1,1
25104137,2,1,1
24204577,3,1,1
25548017,2,1,1
25719389,2,1,1
25626805,2,1,1
23928027,2,1,1
24956658,2,1,1
25588039,2,1,1
24364702,2,1,1
24217033,3,1,1
26232695,2,1,1
24592135,2,1,1
24594084,2,1,1
24346825,2,1,1
25069248,2,1,1
25153468,2,1,1
25376075,2,1,1
24215054,2,1,1
24379062,2,1,1
24276317,2,1,1
26248586,2,1,1
24941037,2,1,1
25171198,2,1,1
24224888,2,1,1
25006689,2,1,1
24350548,2,1,1
24215768,2,1,1
24122463,2,1,1
23896909,2,1,1
24119942,2,1,1
24232142,2,1,1
23758803,3,1,1
25800441,2,1,1
25190776,2,1,1
24948334,2,1,1
24552289,2,1,1
24320483,2,1,1
23892082,2,1,1
25171485,2,1,1
25211245,2,1,1
24290027,4,1,1
25504019,2,1,1
23928558,2,1,1
24198236,2,1,1
24998923,2,1,1
25163744,2,1,1
25052929,2,1,1
26274414,2,1,1
23755357,4,1,1
24310256,2,1,1
25726279,2,1,1
24302321,2,1,1
24316131,2,1,1
24324663,2,1,1
